"Address","Total Shares","Total Pool Percent","ZCL Amount","BTCP Amount"
"t1S2Mrpr8JwiQEWht4mS2FBNeqm8vSMfTjb","3225.8625363851006","0.00%","0.00945603930060394","0.02048535"
"t1Jqteiw3RjGUqc3ocLJAXMEKDgQexiM2dG","1415.4386204872","0.00%","0.009307998316755378","0.02016464"
"t1MVugXbtVnLLZdCDY3nHHYSwxrKL8fEQFG","2012.4411992221","0.00%","0.00929555720997179","0.02013769"
"t1W86oRDDouE6CxNkt9ekdfXe9FAaci7HzV","1688.2632390951997","0.00%","0.009263721652429693","0.02006872"
"t1ffTzWjTWMaWNwwjPjaU8ygtiXF7Km5uLC","1396.2626244731","0.00%","0.009222535631367209","0.01997950"
"t1TsLup4pAvq5HyNVkqJqq4LArhq9KjFTg9","2521.6146311549","0.00%","0.009187136291035456","0.01990281"
"t1LybFnuyY7NjV8T8NczRXQb7CyGbnrfd7e","2376.9267833278","0.00%","0.009154334134147311","0.01983175"
"t1b3gyZ1gPdsK21TNihwFribJcDHL3skrbv","1392.4809797432001","0.00%","0.00911290845406326","0.01974200"
"t1d6hbyXkMioU7qzpwz2hDong32ece7gpbU","1514.1404753189995","0.00%","0.009080396285434028","0.01967157"
"t1NhiKwYdAHrm3hHcoe82iuB6YX5usaayoB","1998.0261971305995","0.00%","0.00907330584250905","0.01965621"
"t1XAYHkLwX4xbLjY2LbryV7jShBNb9QZkfV","1238.237091454","0.00%","0.009031940856854971","0.01956660"
"t1aoZ6qaRJw76hShweDcspHJHDikkRrFvT8","1896.90307032","0.00%","0.009031181415870606","0.01956495"
"t1PNCU7uKrEYsK196FyPWdcPZBA1WaLRLR7","2409.0100103146992","0.00%","0.009003666471174468","0.01950534"
"t1KUykNQgaG3rHstndoGY5mHzTfsV8XzgcY","1896.40204892","0.00%","0.008972187080788585","0.01943715"
"t1de6XTNueStnmuQxLeni9KRwgkQ2Gwzmsi","2800.4883542018","0.00%","0.00891651330534918","0.01931654"
"t1XSLSsFsVk87AgFAs7CdzHEmGFb8Hy3eub","1509.172804065","0.00%","0.008911765397287271","0.01930625"
"t1LSURsr5kr19EjHqqpAhWDW38We3ZdYzof","3009.50236625","0.00%","0.008898143259664723","0.01927674"
"t1MfCWdTVUpt3dY1PYWn6ARb7bmF3ojGQJh","2133.36317023","0.00%","0.008891073181993944","0.01926142"
"t1h6TJmgcLtzhdkf9SUs7ZjpkhH3SQzKKeu","2841.8506708667005","0.00%","0.008856096950678525","0.01918565"
"t1WrU2YpQ7d1h4oWU1QYkXitv4XH5nMpUuT","1774.1018984799998","0.00%","0.00884783560611204","0.01916775"
"t1UUtWHVGehtwzLp8WTZ8VuCsJ8AHdCnL47","2167.4508026905","0.00%","0.00873006511259493","0.01891262"
"t1TSJVowkAdUSDPQ4PSArkYiSWUBwgrwqeU","1450.7611033579","0.00%","0.008708592560218584","0.01886610"
"t1RexYiZGWcd9G76fgS6sb6KhbAU8K7EfM8","2222.81146257","0.00%","0.008705379971467366","0.01885914"
"t1eRZzGXkeugMqXS2B3uZusTHh3vMCAsER2","1796.7314956988994","0.00%","0.008694072166445199","0.01883465"
"t1JSaR3jAnwxRxbtdD1n4wtuQuWLU9ZJdxA","1151.4114193272","0.00%","0.008685522600315543","0.01881612"
"t1KyGKHsDeiNNjE4yzD6ELwFPS2jD8L5QrN","1381.6108453359998","0.00%","0.008622960887907602","0.01868059"
"t1XcdVWUxAQm7sXNmuzUqrJnVr9bioSU6AL","1056.3054093219998","0.00%","0.00861555543082681","0.01866455"
"t1fRfNW2c4jeLSVMCasyWNmANx2HRTuWpCP","3409.894876723301","0.00%","0.008573626447714177","0.01857371"
"t1UQAnb8Fp1h5A2WrYEtQXvDKZbfKARPoEp","2236.1615072944005","0.00%","0.008542962787746185","0.01850729"
"t1YUnrs5tMkdMqWDuEZv4hoaNdGWYMhbG4J","2028.612679472","0.00%","0.008534090466605809","0.01848806"
"t1YnjdvaB1VuCQMmX8VhPkszQtCUUetbWeb","495.3795342664","0.00%","0.008522413045157978","0.01846277"
"t1Kg3wD7ekjwjMeq4QjTihDCZMHnryBNdy5","1312.2559424683998","0.00%","0.0085186058658971","0.01845452"
"t1Q4XmvMZB347P4nR5uq7wNDJQDEzMAdx6f","1820.5002961399996","0.00%","0.00848394188087454","0.01837942"
"t1gLk3rWUKhMugR5PRSBgjGdCBCSTH31hWU","2847.9920946088996","0.00%","0.008455474502268738","0.01831775"
"t1SG7TnNe6AKbQ3ErgkYBPYNzqbAMkd9Kk8","1434.892927447","0.00%","0.008442401137152637","0.01828943"
"t1PRfMAv8npYDrM5j5gXbkq5nxP8f6BVEMr","2650.5250873","0.00%","0.008410717971177244","0.01822079"
"t1cR4vdmManJoDAGStEpnKzMRpWRZFR7y14","1834.0005056","0.00%","0.008376485412807035","0.01814663"
"t1W5vhwojdgyDqip2QJKxAgKdiH9NzvqwWu","566.2647418326","0.00%","0.008368552168532517","0.01812945"
"t1gbk8LtieuhvjnZMi57Myvmhj67fBuBdo5","815.059095814","0.00%","0.008366776403596048","0.01812560"
"t1VMLmj4etJoy8sfAARJMy53Ggq7vVrzTQV","1070.339662293","0.00%","0.00833446376423695","0.01805560"
"t1Jib98XVQi2rqZ1XnTmoXaZjNcZgx4jKJD","1293.1307072500001","0.00%","0.0083257250156318","0.01803667"
"t1S6c96goRx9di49ydCiV1sQemDaosTz4qb","3106.2698825818006","0.00%","0.008325307596607148","0.01803576"
"t1M5S65PcSt4dgrMv7FfcTqrVAhXXvEgxyB","3419.88712535","0.00%","0.008284126113368264","0.01794655"
"t1dwGzeUtenS97QZm8VHWTkQhW5s3gGRjct","1478.8510359079996","0.00%","0.00821678588428374","0.01780066"
"t1Vi5gC6uV11j9xpnWnC9xkwU8WMzWDYphu","1284.3028366899998","0.00%","0.008196833004679532","0.01775744"
"t1QVLd8AHyy3qxtg6gYJ5181cv3AWWNjPYk","1138.4823650772","0.00%","0.008146018414221202","0.01764735"
"t1c6UPkNEAUWJnXeiCww4P4pU2Dk1RmBbyo","2726.1896259279997","0.00%","0.008133514879504058","0.01762027"
"t1ftiJnfqXrExMwNK99SMuCvoHgkqMeAepP","2425.0905866093008","0.00%","0.008057540162766125","0.01745568"
"t1Nh6Fav11hgxbSeQbrNaPQSrcAkkU5T2oA","1703.3446134199999","0.00%","0.008056412602317056","0.01745323"
"t1UeCaAsAbyM4crpdCKppqVwwoJKcHjGbVT","1153.9097057699998","0.00%","0.008056125373601827","0.01745261"
"t1gsufhuoNm8TbQmrhQgxKeNNPoo23tQx4H","1991.6400328632","0.00%","0.008052271146686893","0.01744426"
"t1ZY1ze1FcVXAbZ1hnnV8KkoyxqYMVYW25D","2064.9700163899984","0.00%","0.00802282790926912","0.01738048"
"t1Zb4Jym1HiC7s8aCLYUL8YNjN8RB1mUm7t","1307.01421592","0.00%","0.008001237062544044","0.01733370"
"t1ZXDno4AXdMjDBrTUCFKyj3jKGPsy2YSva","1724.9036329152","0.00%","0.007934450896849105","0.01718902"
"t1QbvNWaRgHkxjtikQHNwyibz5vgwqxoot8","1400.55220113","0.00%","0.00779413018949825","0.01688503"
"t1VM4Tw4m62hzr8zQvCozx6EHWzhaxyGHi2","1621.8315791535997","0.00%","0.007761564464037093","0.01681448"
"t1QkK7AYtaopKg94PEhbrNhwssCoWh6X3DS","4486.143176970801","0.00%","0.007738617021474475","0.01676477"
"t3Pz32zDuyx9b6d1ogbfXQ41jc2b5FYTTot","1130.49654205","0.00%","0.007679916918054722","0.01663760"
"t1SxzoBiLVVBNC2oTM8q1Z4TSS85cdpdVeA","2239.2483551568","0.00%","0.0076711442966505075","0.01661860"
"t1LonEwPPEfCsdRZhFEDN5H2iSZmGFD4i82","1174.5437321312","0.00%","0.0076636628046900645","0.01660239"
"t1bJVJLuaCvBMp2Xd21eKYYiGRmUXGpmnMg","1158.4364139159998","0.00%","0.00764872509956037","0.01657003"
"t1KQkjmpb1UgCbnDVfW1wa3xu4q2QwxxQTY","2179.9204248041992","0.00%","0.007632956363133128","0.01653587"
"t1RMPh4LFQeYbx5DDd3aZ3BaHGrWLFDadTG","2864.6326348","0.00%","0.007609613572167829","0.01648530"
"t1WdufB3eCvPj4JiyW83DDEMEXC8qzsi3p7","851.55442786","0.00%","0.007597229838219976","0.01645847"
"t1RctBegKQ6TgEBKvos39ohPGKD4TBVno6P","132.18769246","0.00%","0.007568592997388166","0.01639643"
"t1UeyLsKAcpveSKY2HQLcCybjW6PLMwdqg3","878.48993187","0.00%","0.0074910039257322395","0.01622834"
"t1bc7eCQuezNB9sjLdVDYH4nn5UsNBuwyu2","1568.38725422","0.00%","0.007467113130251044","0.01617659"
"t1UbQG16u4jHoWt1up92QvCPvEDozb1iBBr","2311.6879244348993","0.00%","0.007462068493097915","0.01616566"
"t1fTPN73AjQoaneBCraUFXatP3wKf4SX239","1438.9696627771998","0.00%","0.007417058385267238","0.01606815"
"t1JFwx7we9c7mpzLdTC33AhDaMVVALaruAf","2808.3216895699998","0.00%","0.007381127619864052","0.01599031"
"t1YGCcvV5qYsRs9xVC6AE9Psvuk7gmZr4J7","1361.4427128198","0.00%","0.007362886274450789","0.01595079"
"t1UyF5tb7Vfr58fHCZry4e4cZLhpXhMSJUe","1794.5971743224","0.00%","0.007346748579678447","0.01591583"
"t1XbmzFpZPbLUa3ia4VAUmrNr1xq6enkprs","1279.173171337","0.00%","0.007322251209556818","0.01586276"
"t1RK2u2KB1RDzK85P75cdVGdzvmKDkn54gj","2258.4956883272","0.00%","0.007270809638617836","0.01575132"
"t1TJwogPTsxQkw3ykdk532XGLJPo6hcRArn","2148.55464731","0.00%","0.007263317539362453","0.01573509"
"t1XfQssdf1HcHnGRSUnXxrZPoJ3EXuLNbSM","1757.2726552599997","0.00%","0.00724330872988165","0.01569174"
"t1cNAA2XuNbmuNXA1UsvPazX5fwMkXnN4SP","1595.7642097806","0.00%","0.0071971741185245675","0.01559180"
"t1MyaZUTDvG4srHy5V4fyfSQPikhZooQ9vi","1097.3078906527003","0.00%","0.007195722760784908","0.01558865"
"t1YJp6Q5AFPVMrAEC6vHytuoAies9gKzTZa","816.0845137118","0.00%","0.007188119018201134","0.01557218"
"t1g3mZHnjFcskBSyUABbAVFvSsVY5zJDvg9","1797.0949096736997","0.00%","0.007151577934209544","0.01549302"
"t1bgF2ip1YK634oaYkxQj3ZVfNcofKn3NDf","1919.0045484548","0.00%","0.007005105199768933","0.01517570"
"t1V2TxWjc4Cyzu54H6Yb6ssVqfF1TyUTfhg","1590.0809687335984","0.00%","0.006997580544055098","0.01515940"
"t1KewZiewyFCMacdvLP3umhP47NCBzkWKak","1633.7702067716998","0.00%","0.00691830828079155","0.01498767"
"t1eH6jjjLb2A68236aBbfmmhf6MbsgS6Xut","1605.6075366544999","0.00%","0.006913240790646843","0.01497669"
"t1eacSc5eZznhb42p5BQvLWDRgBeBXs1jwp","1802.5667788152996","0.00%","0.006907243754033346","0.01496370"
"t1ZUutzLBo3jotzx4PFjyAi3Ta8Ew6jsr6i","1461.9241481912","0.00%","0.006894265185507121","0.01493558"
"t1SmRVtDWRvd3p6yEces6PEVt3rpGucZxMA","1305.6587796599997","0.00%","0.006887188484115692","0.01492025"
"t1LEqN8bK1hqWLSNBNSyQy3ajfLjxBzCGyL","2299.3226539566","0.00%","0.006736419204733967","0.01459363"
"t1UFdfLqckGfYeVy7RAmY4sqJR9AQ7EcgDs","1912.9392335947002","0.00%","0.0066848099096276144","0.01448182"
"t1MHYYB8Q7hqR6tp2VwzGYKRqGwH87neErp","286","0.00%","0.006629403300019899","0.01436179"
"t1WhnwqGt77yWKFhPVGkrBc8ib3PH7Z1ys8","3122.62099545","0.00%","0.006625892765246363","0.01435419"
"t1WsMshwHpkLjpKzJKRFdvhHQLVH9meVQEz","653.48952575","0.00%","0.0066045169060747234","0.01430788"
"t1NHdtFtTvX6aZG21M62HZHnhXJuvB5jB61","2017.2741060500002","0.00%","0.0065985289039320015","0.01429491"
"t1JZPqQfZwGjJUTLmECE8zNKQoZYvZNEdKf","2176.0461013654003","0.00%","0.0065313683236163204","0.01414941"
"t1fmLXHJhpkARjsNWqNbAggnQpaqoSk9x5W","793.3833172075999","0.00%","0.006528403958608944","0.01414299"
"t1dJQGES1edmV71b2KxjPpjz3RPNqCj2KNk","715.80372382","0.00%","0.006501284086350292","0.01408424"
"t1Rhra4XDbNLS8YZQUPWKRWZHoDHLf18ac4","1093.26786058","0.00%","0.006473120889547241","0.01402323"
"t1NVNjH99aMk6Np3ptdegAUxqAJafb5fEpN","1639.61270297","0.00%","0.006471075018253004","0.01401879"
"t1h6uJgWDwWmP2iK17uTW77youb2Bwfc5ov","2374.69524533","0.00%","0.006456374286799692","0.01398695"
"t1SGHAs8ivaA8y6dQvAXA8LBt7F8MXrGgPa","1920.7527246663997","0.00%","0.006445093529501886","0.01396251"
"t1afqqz38C8TpeWEW58imQHJ4b6ijmsmRhA","1571.01914745","0.00%","0.006442155831623291","0.01395614"
"t1JfuUvjRyRa7i5qkkw9zfEReboFzGyTa9j","1771.0500000000002","0.00%","0.006430468943310849","0.01393083"
"t1csyq2cSQoMVzysZpaDSHxpHbn68EbuwzU","1131.7599557233002","0.00%","0.006426528830552193","0.01392229"
"t1VTzyvV5VnieL3bKxGWvQzsbX9ALFFudHo","2431.8510716946003","0.00%","0.006416653945098677","0.01390090"
"t1Tki3XYYEkSSMnAAKYpWhT5GDustTSeqrt","2655.8944509673997","0.00%","0.006412135333287909","0.01389111"
"t1LiFYivLeDASVEpGhKtCSM1QLyxx2cjwJt","1409.6638660425997","0.00%","0.006399041686312736","0.01386274"
"t1YExTZyp3pyhJPNmP6ABER7GFC9ysygsob","1951.2632216684003","0.00%","0.0063889296817092696","0.01384084"
"t1YXT4C57GZNf7GazpoirMkVw7RqaZ52McF","1019.0076363759999","0.00%","0.006383076159535749","0.01382815"
"t1cGsDY1vvKqP7yjBU9Hb8AVtBzsiAXVxQn","1722.4934732156","0.00%","0.006373059826198364","0.01380646"
"t1e6CUnr2Kc9VmSFGZJ3wcwtKM6kr1SvWFk","1223.1671005407","0.00%","0.006367548052574611","0.01379451"
"t1YvQBgNy8joPtKzVfwduiSULbp7hpvRtTo","331.0020334445","0.00%","0.006350088867268903","0.01375669"
"t1VqAdR9piteiaYE9ARGT6ZcZdEkotJaBws","1037.1835530136002","0.00%","0.006328212333141277","0.01370930"
"t1czkrMVmkaiaRMqoJNZwqimaYtNpwCEocF","1518.7231538416995","0.00%","0.0063238161505151025","0.01369978"
"t1gkiXHhyDt7WtxCTx7KFqPk2eeCJsjmwRC","1974.8578439620003","0.00%","0.006298327638065125","0.01364456"
"t1ao8TniMJiBxwtL4jvrfzHFbWVF7ivmnzz","2094.1281968600006","0.00%","0.006283423424795827","0.01361227"
"t1SLZ7PYfEcNG4W4BBESWYUJLTqPyNe8UTH","390.56899857729996","0.00%","0.006249826775827136","0.01353949"
"t1LycWTajQswj9ruU3mYL5C7d6iPYu5efjk","1387.93623477","0.00%","0.006224794724728299","0.01348526"
"t1PvtHDdbDL8CA27QdhsM3CcF357m8PmB9t","2222.3680809947","0.00%","0.006215364868719946","0.01346483"
"t1Y5kyKGX5FJBD7iVt58n1JLiYQr16Y5Poe","1498.4324566469","0.00%","0.0062118918539995184","0.01345730"
"t1RLohjtdninPsR4Mnb2xDqgzP7xKSqHm8t","1575.4106537700002","0.00%","0.006207817203000228","0.01344848"
"t1YFEMBFwU1K8MN8TXAuSXBq7mXfi4LvAas","1645.6800449616","0.00%","0.00620611844815638","0.01344480"
"t1NfA4K6EmbGsuoFdNPhdZ1gBsFx7EmATtQ","1940.2932128793002","0.00%","0.006196720366971564","0.01342444"
"t1YxXqZVC4wmybbgGSw7ux2kmf92Ta2aKoP","1165.54968339","0.00%","0.00619656364883409","0.01342410"
"t1KZVnN6Y66cmVQSKqQcDpGT457eaihRx7E","1584.9911669465","0.00%","0.006192138784563124","0.01341451"
"t1Jmb3Gj5JbQKTDeNe95ey1fK37SsG1eY8k","1921.2832225825998","0.00%","0.006186822874822509","0.01340300"
"t1U1UgvqP7BRPGS1sNo5cWPaDCe3SDeSuhs","1638.6347630709997","0.00%","0.006143787234139995","0.01330976"
"t1NpAdHMNqSc9MXf3itc2XcmdC7e1viTpek","2294.2730995928","0.00%","0.006105374878348778","0.01322655"
"t1YvsJK9KnP2s9kMxxutkF8cwZyCSGvGJmD","1770.7758669832995","0.00%","0.006046302101119055","0.01309857"
"t1M65WT3H2kijLzXVMhRbLeGsF24rejxFkS","1108.2512657636","0.00%","0.005979279155876921","0.01295338"
"t1QfrKzZcyYTmFsC3rN58cFeuFUc6GuEm7s","1535.2086027092","0.00%","0.005978950368107808","0.01295267"
"t1UUSCcjHEJgSzrzo8r89S9wYFb9WDZFGA5","1080.8330511360998","0.00%","0.005962884783997891","0.01291786"
"t1cEYW5dZYMXZV1KsVKoDzJCGHdL2vnQuN4","1411.6253581424","0.00%","0.0059215028734090815","0.01282821"
"t1XZ3WQFFXSJbamWFakb7vmX7a1iJD6VcDi","2419.9277800512004","0.00%","0.0059191046638586925","0.01282302"
"t1X1KEqVXtMd5SmMxJkMTYDqECZquMGhKG7","1133.6000773399999","0.00%","0.005917529502921638","0.01281960"
"t1Lcm3Bia2Hu2WVDYLKGZvhq9dEJrx1s3Sp","1137.552186629","0.00%","0.005868260232365842","0.01271287"
"t1TDhnuBtEX5n5isMtoJzam3KKCeEH2FP5Q","799.0843327788","0.00%","0.005824312938706245","0.01261766"
"t1MEs86WHWjKSTnkYYi98zcoXpA8yUxGgVg","1766.1551954299996","0.00%","0.005823792260009155","0.01261653"
"t1TTyAAk1ETJUt9NwbmTyZVi6JNdvWnHRAx","1414.8858327634","0.00%","0.005815005463012501","0.01259750"
"t1ZSM6JeSUP4WZqBMkihPUT5PbzK6S2HW9Z","1157.2097503025","0.00%","0.005741441624082296","0.01243813"
"t1LNAjkRS2sMQxJ87wjdsjVjPxCLaPCmvFd","731.0828279228001","0.00%","0.0057252986769039844","0.01240316"
"t1WDdmYtYWwVCBSqw9589hgBw3NGap4vSSW","1842.319944463","0.00%","0.005722166338968917","0.01239637"
"t1Rp3fvtpDzA3nxT2KBW3RBVkJxhzc9Jiig","1850.9258538002","0.00%","0.005707513077295083","0.01236463"
"t1eghXtnrPift9ArsoMzV8Mt5VaU1iGFxsm","791.6520124654","0.00%","0.005698694957828217","0.01234553"
"t1MfczD97bguMrVQ2p43GBz8kjSHj83hNUz","2078.81115376","0.00%","0.005664071637744713","0.01227052"
"t1QVTmBTWcnRbphqEpUPuLyHBMLRcDrSTiC","1187.51634053","0.00%","0.0056537815102107435","0.01224823"
"t1WAcnAEXUb8hDCz9kABuxhvzJDcFygF1s4","1661.04146373","0.00%","0.005625589598077978","0.01218715"
"t1LHFC38QTugct81eJXZqjuwhj8drtEanBc","1668.6970468900001","0.00%","0.005593896720256701","0.01211849"
"t1S7YX1RZqaKzyVSft4F1tdpUTJmh6wuMWs","1115.5315887328998","0.00%","0.005593840522703911","0.01211837"
"t1Z548dyuPnG8n6DGcbQK3eCS4bMD1LnY6z","1386.7845552360002","0.00%","0.005583157242745961","0.01209523"
"t1ZJjgX8VYAapVuZZWBc6cCcq2scA5FPK17","975.3280795679999","0.00%","0.005548226053281847","0.01201955"
"t1fWnfaHd7KyXVpV3E7egVGxCt5sBVP655u","1072.6749398519999","0.00%","0.00553345170468741","0.01198755"
"t1c3cs34AQ7Gok3QbPLVXDDswa1hsqHzA9t","2354.23877466","0.00%","0.005517831158028066","0.01195371"
"t1JqmLt4tJHijfujDNsnXY9ftbcXTmW7uGw","11.304319480100006","0.00%","0.005500213665903196","0.01191554"
"t1f2Sn29TE2RXFBcfzwfoso1s33syTS3Xfn","542.5176754457","0.00%","0.005491408699317765","0.01189647"
"t1TR5fw1dykbT28uFvB79neYEbYTAQ3yzxY","848.8709759200001","0.00%","0.005487193179938004","0.01188733"
"t1b7TFaTJoPgxa9PJU2vPVxxGYFWxWxUAfx","447.87540581639996","0.00%","0.005457431749855368","0.01182286"
"t1UQvxKKPywHbmEGpKfBUB72B5GHy1VMPoL","741.1495452995999","0.00%","0.005449714290305465","0.01180614"
"t1LTpMyGbnVC1xzADHjYk9wqCDMzBoquoQ1","1341.448900000001","0.00%","0.005434758594317684","0.01177374"
"t1Vwsv2ekZe98JXvKwgDyBqxop6DtpikTJY","2103.6973902358","0.00%","0.005431017005066983","0.01176563"
"t1d6xU2GUED7rx4etLGTwkAvBN9zH8pbxix","1498.22758861","0.00%","0.0053983181119864315","0.01169480"
"t1MEZxysLpT9EGK14zRhJAwKALqfFk8bJBf","1910.15573165","0.00%","0.005377571739786168","0.01164985"
"t1JVwBV1g7ZWGiDxoGbRVd8DUL9pYW4k9Ec","2046.0761046809014","0.00%","0.005367781998886733","0.01162864"
"t1W5JNPWcTc9pS82J6RPTqU4a8DWjCXPJ5Z","1061.826975164","0.00%","0.005361202894558653","0.01161439"
"t1TWsenJggcUjc3UXZccBB9UdQr9oqKwQfB","750.6373255574999","0.00%","0.005360553294382667","0.01161298"
"t1hCsSRQsVcgiMtDg1Lqg9Ggho5pnsjmCtc","722.9848664576","0.00%","0.005339248426866587","0.01156683"
"t1NyqGyQ8SQ3UZp4iPqLbuYkeaaMSxf2R43","1559.43918218","0.00%","0.005336128603472326","0.01156007"
"t1W5SjireYPS2UuD4vMcsJN9cTYHcHfu2n1","1137.0677940168998","0.00%","0.005328479105868511","0.01154350"
"t1dBXprRAdvR2a6nqFubrQNxcHyqVGYsGdU","1627.8019039264","0.00%","0.005319905522405307","0.01152493"
"t1PuMnrypSjx5zfgNazNWuUnYVUcyy8g8zj","518.5428766590001","0.00%","0.00529850949137371","0.01147857"
"t1fMNmFpM23EYr7R7brMvpSnmaNEc79wxjG","671.113148376","0.00%","0.005272903091824172","0.01142310"
"t1KdiRYLCTrfpBa1sswjQqDKf9gfMHeFfcs","889.95717937","0.00%","0.00526934031109839","0.01141538"
"t1QMGSinYb4oxE5qgsA5NDTRNjgzTY5EZcB","1767.71818395","0.00%","0.005238863261276847","0.01134936"
"t1NgKuCrGTt6hgY25yhCGJCM8fyPyK9Sv4T","926.2449055587999","0.00%","0.005227574524526172","0.01132490"
"t1Tz6P2ff4561bA5EykYxqqmz3kZqA4gRJL","1573.0318230599999","0.00%","0.005226256354019827","0.01132205"
"t3MpTu6gfz18EnM76das1mqHTA2nENDjkeV","791.3459076448","0.00%","0.005208783894493771","0.01128419"
"t1WNyGhRKRVfYTRYFjnkZpap7nf6WWkBLjS","3871.729602732","0.00%","0.005185172976451482","0.01123304"
"t1SFfUdM2C68oDccKU53uwMNWm5yktdnDA4","1323.2908636500001","0.00%","0.005178178392220746","0.01121789"
"t1QcZZz6jx8R6RTPB1xF5n1DpEdKWESUvPS","869.7239170600001","0.00%","0.005091469883680456","0.01103005"
"t1JRVxoGeBhnrHV9UfZjGsgaviwWu6Gd3MW","1558.9308328813997","0.00%","0.005042480750208831","0.01092392"
"t1TFKP8fqLvZZrBkZ1pfjp5pY8o9SE2dNg5","948.2998253000004","0.00%","0.00503438059411166","0.01090637"
"t1YgUWKCtVGXAMAScQUGy3oEcKVCjFP1ogC","1201.3189222603003","0.00%","0.005001626959620608","0.01083541"
"t1fzfUVowdx3wj7f6fZRQtci63i6fRMxdi6","1474.8256509599","0.00%","0.004993870122098247","0.01081861"
"t1cFBLLZQ7uY986kzCnZRVEf1aY5gMWTJ71","1183.9579107613","0.00%","0.004981232286549947","0.01079123"
"t1fJpVuRoeoJT968Aa4yHUySmgz2pQYrLge","790.7360791131998","0.00%","0.004938432362121039","0.01069851"
"t1ZQp3c7m6Jgq1qkGHEbkh3f7SNfVwHKdRv","1703.6861032682004","0.00%","0.004856335155250373","0.01052066"
"t1WVT5o7GkhEiHQjD9sDygFjyni2uCx5UDR","2035.6058176300003","0.00%","0.004854521925457529","0.01051673"
"t1cQdjbMxmYGe1pPpDCadFr8sscsFvYQowo","1061.0655838003001","0.00%","0.0048387917030942905","0.01048265"
"t1YLERbsBRUKLBotLNo5PhrVtTpUuFJ91mG","1402.7044278750006","0.00%","0.0048218805385320295","0.01044602"
"t1fADFgF31ANh3uNeGSAJtvCR3BnEKXtJtv","1941.8936033124","0.00%","0.004818036403781936","0.01043769"
"t1YMG7b6dDavu14b9FemoNXdG7DxPhmRaJq","1052.4566742","0.00%","0.00479909945831594","0.01039666"
"t1VcwuoNrJS4ByQNrCYbZKKsbPkCk2GAPVX","980.76823744","0.00%","0.00478647327440854","0.01036931"
"t1ZEZHXMzba5KukPtHs8T9uJKoD9JVE46GU","1059.11726507","0.00%","0.0047777496459276","0.01035041"
"t1Pp9rWn71GQWSV5Uuf1FJiZUoo3qfQxWe9","1482.0769479202995","0.00%","0.004709102694852803","0.01020170"
"t1SCv7vdt4pgwWqfqB7fTyPX2iwBqdf38by","2961.037014609","0.00%","0.004659432906478624","0.01009409"
"t1cqeZJZdbhNKhUURJYGfbXgU6RwFsozBwk","375.38285714999995","0.00%","0.004657773332018298","0.01009050"
"t1NfLhHBUPTp2o1kEhxPuhfzbdiqKjd4gWG","1426.4492022501997","0.00%","0.004648137068505763","0.01006962"
"t1Tdd3EtXXRbeEsq82dRTSjbjBTDtMagQQ5","829.89203345","0.00%","0.004585656306614476","0.00993426"
"t1fAwJnRsuN4a8MEHdqCzNUUWp7HQFwS8Af","1706.12688942","0.00%","0.004582697487843773","0.00992785"
"t1aHSydL7Lk19mtEADcdnaikXPaQqe6ejck","707.6581100101","0.00%","0.0045720172148874545","0.00990472"
"t1af9jtGciucLKz56NjAdbnhmape6ErQsee","1301.8044864452","0.00%","0.004524053998427595","0.00980081"
"t1cxztBXeGiP2DDTqjzytEibzKBQb3kHD4v","870.002835828","0.00%","0.004512673811760928","0.00977616"
"t1VLe88U8rzkYVosXJ7U6n4nzFyza3kN1WG","925.2677165100001","0.00%","0.004476112911224126","0.00969695"
"t1JUbR3QpgrtKtCX5s18vQS5TbGo7h4ZeFp","615.1945063457003","0.00%","0.004476103681650566","0.00969693"
"t1NesmYMbhkBeNmUi1GdqA5tb16ziP7ST9z","1718.7432277533994","0.00%","0.004467091314612322","0.00967741"
"t1TtEtXgBszFEW2Yyg15txhnNSW5N2YCUMf","1050.98542729","0.00%","0.004461557240139895","0.00966542"
"t1WzASDUKsb6QV6EYiCu1wgiA29XtuxXuSL","2386.1182197200005","0.00%","0.004433941939771492","0.00960559"
"t1VCSxFxkiHPN7a4RXSXi6dFKqWKLFBsi4M","230.3353807386","0.00%","0.0044329370405868105","0.00960342"
"t1WD7wv5uXTY7oucUHpPYsgg4VoGqdGQ7bM","541.8538742176","0.00%","0.004419749926124337","0.00957485"
"t1YV3w3wqbujTgAEi7Kzvo6gMcixnq2DpsV","378.1774273475999","0.00%","0.004414658618419644","0.00956382"
"t1LHY9BkDxvvGJgKP1sZkoCB2nADeus58xA","1377.6807607584005","0.00%","0.004390009107060117","0.00951042"
"t1f9xjMfa3GKiitj6UvNggkhMMmFE25R5pm","1178.97471603","0.00%","0.004372043774457104","0.00947150"
"t1PAi7DpRn2rhRBeMsLQqcfhNKG8cATdx5b","1562.7334964907002","0.00%","0.004369904541534512","0.00946686"
"t1dNSqnpQUPsnP5MeBHHsrcKpxemYeor42Q","1370.0617894409002","0.00%","0.0043548770201880145","0.00943431"
"t1cNzcq8anJNygRU4jGx8juzmEM2wynPuJL","1129.1642837318004","0.00%","0.0043342158878426195","0.00938955"
"t1RYjMEsYX8GYHe2bEPXz8vtZ6LrBghEJUe","912.2038315032","0.00%","0.004321185685474582","0.00936132"
"t1SmYb9LAxompDrHU2L9hPAdgGLyfszUus6","547.41074802","0.00%","0.004312426609466609","0.00934235"
